filename,xmin,ymin,xmax,ymax,class
./dataset_not_aug/images/Img_RSKA003603_5_r384_c512.png,62,42,102,82,tree
./dataset_not_aug/images/Img_RSKA003603_5_r384_c512.png,2,105,42,144,tree
./dataset_not_aug/images/Img_RSKA003603_5_r384_c512.png,165,189,205,229,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c2816.png,143,200,183,240,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c2816.png,131,106,171,146,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c2816.png,122,0,162,40,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c2816.png,235,196,256,236,tree
./dataset_not_aug/images/Img_RSKA014702_1_r512_c2432.png,170,175,210,215,tree
./dataset_not_aug/images/Img_RSKA003603_1_r512_c000.png,217,0,256,31,tree
./dataset_not_aug/images/Img_RSKA003603_1_r512_c000.png,144,57,184,97,tree
./dataset_not_aug/images/Img_RSKA003603_1_r512_c000.png,79,100,119,140,tree
./dataset_not_aug/images/Img_RSKA003603_1_r512_c000.png,0,165,33,205,tree
./dataset_not_aug/images/Img_RSKA014702_1_r768_c2688.png,131,0,171,29,tree
./dataset_not_aug/images/Img_RSKA014702_1_r768_c2688.png,149,89,189,129,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1024_c2688.png,118,5,158,45,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1024_c2688.png,183,216,223,256,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1024_c2688.png,44,85,84,125,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1024_c2688.png,0,141,29,180,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1280_c384.png,58,23,98,63,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1280_c384.png,4,86,44,126,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1280_c384.png,186,203,226,243,tree
./dataset_not_aug/images/Img_RSKA003603_1_r000_c3456.png,57,218,97,256,tree
./dataset_not_aug/images/Img_RSKA003603_1_r000_c3456.png,14,61,54,100,tree
./dataset_not_aug/images/Img_RSKA003603_1_r000_c3456.png,74,0,114,36,tree
./dataset_not_aug/images/Img_RSKA003603_1_r000_c3456.png,189,103,229,143,tree
./dataset_not_aug/images/Img_RSKA003603_1_r000_c3456.png,108,163,148,203,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1024_c3200.png,197,27,237,67,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1024_c3200.png,107,108,147,148,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1024_c3200.png,52,145,92,185,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1024_c3200.png,0,217,22,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2048_c1920.png,180,219,220,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2048_c1920.png,0,141,31,181,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2048_c1920.png,63,82,103,122,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2048_c1920.png,137,9,177,49,tree
./dataset_not_aug/images/Img_RSKA003603_5_r256_c1408.png,203,0,243,29,tree
./dataset_not_aug/images/Img_RSKA003603_5_r256_c1408.png,125,51,165,90,tree
./dataset_not_aug/images/Img_RSKA003603_5_r256_c1408.png,44,129,84,169,tree
./dataset_not_aug/images/Img_RSKA003603_5_r256_c1408.png,0,189,34,229,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1280_c2432.png,0,83,21,123,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1280_c2432.png,0,184,24,224,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1792_c768.png,142,2,182,42,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1792_c768.png,40,84,80,124,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1792_c768.png,4,138,44,178,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1792_c2048.png,198,95,238,134,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1792_c2048.png,107,166,147,206,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1792_c2048.png,0,20,39,60,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1664_c1280.png,209,137,249,177,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1024_c1024.png,31,16,71,55,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1024_c1024.png,190,103,231,143,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1024_c1024.png,123,159,163,199,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c3200.png,34,150,74,190,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c3200.png,102,95,142,135,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c3200.png,174,32,214,72,tree
./dataset_not_aug/images/Img_RSKA014702_1_r256_c1664.png,119,155,159,195,tree
./dataset_not_aug/images/Img_RSKA014702_1_r256_c1664.png,101,53,141,93,tree
./dataset_not_aug/images/Img_RSKA003603_3_r000_c3584.png,0,37,37,77,tree
./dataset_not_aug/images/Img_RSKA003603_3_r000_c3584.png,163,99,203,139,tree
./dataset_not_aug/images/Img_RSKA003603_3_r000_c3584.png,205,29,245,69,tree
./dataset_not_aug/images/Img_RSKA003603_3_r000_c3584.png,107,176,147,216,tree
./dataset_not_aug/images/Img_RSKA003603_5_r640_c2176.png,0,34,22,74,tree
./dataset_not_aug/images/Img_RSKA003603_5_r640_c2176.png,216,94,256,133,tree
./dataset_not_aug/images/Img_RSKA003603_5_r640_c2176.png,159,145,199,184,tree
./dataset_not_aug/images/Img_RSKA003603_5_r640_c2176.png,83,209,123,249,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c2432.png,46,152,86,192,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c2432.png,107,59,147,99,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1408_c2432.png,158,9,198,49,tree
./dataset_not_aug/images/Img_RSKA003603_1_r768_c000.png,156,0,196,27,tree
./dataset_not_aug/images/Img_RSKA003603_1_r768_c000.png,80,44,120,84,tree
./dataset_not_aug/images/Img_RSKA003603_1_r768_c000.png,11,122,51,162,tree
./dataset_not_aug/images/Img_RSKA003603_1_r768_c000.png,220,220,256,256,tree
./dataset_not_aug/images/Img_RSKA014702_0_r1536_c1920.png,115,82,155,121,tree
./dataset_not_aug/images/Img_RSKA014702_0_r1536_c1920.png,115,163,155,203,tree
./dataset_not_aug/images/Img_RSKA014702_2_r1152_c128.png,80,207,120,247,tree
./dataset_not_aug/images/Img_RSKA014702_2_r1152_c128.png,82,107,122,147,tree
./dataset_not_aug/images/Img_RSKA014702_2_r1152_c128.png,76,36,116,76,tree
./dataset_not_aug/images/Img_RSKA014702_2_r1408_c512.png,153,202,193,242,tree
./dataset_not_aug/images/Img_RSKA014702_2_r1408_c512.png,129,132,169,172,tree
./dataset_not_aug/images/Img_RSKA014702_2_r1408_c512.png,118,0,158,36,tree
./dataset_not_aug/images/Img_RSKA014702_0_r256_c1920.png,96,234,136,256,tree
./dataset_not_aug/images/Img_RSKA014702_0_r256_c1920.png,75,145,115,185,tree
./dataset_not_aug/images/Img_RSKA014702_0_r256_c1920.png,61,48,101,88,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1024_c1920.png,53,32,93,72,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1024_c1920.png,0,196,38,236,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1024_c1920.png,102,141,142,181,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1024_c1920.png,172,72,212,112,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1024_c1920.png,216,0,256,39,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2432_c000.png,186,194,226,233,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2432_c000.png,82,23,122,63,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2432_c000.png,11,81,51,121,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1664_c1536.png,81,27,121,66,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1664_c1536.png,22,92,62,132,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1664_c1536.png,106,220,146,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1664_c1536.png,174,158,214,198,tree
./dataset_not_aug/images/Img_RSKA003603_2_r000_c1408.png,197,229,237,256,tree
./dataset_not_aug/images/Img_RSKA003603_2_r000_c1408.png,145,40,185,79,tree
./dataset_not_aug/images/Img_RSKA003603_2_r000_c1408.png,88,72,128,112,tree
./dataset_not_aug/images/Img_RSKA003603_2_r000_c1408.png,23,147,63,186,tree
./dataset_not_aug/images/Img_RSKA003603_5_r128_c3328.png,8,9,48,49,tree
./dataset_not_aug/images/Img_RSKA003603_5_r128_c3328.png,164,77,204,117,tree
./dataset_not_aug/images/Img_RSKA003603_5_r128_c3328.png,91,131,131,171,tree
./dataset_not_aug/images/Img_RSKA003603_5_r128_c3328.png,43,193,83,232,tree
./dataset_not_aug/images/Img_RSKA003603_5_r128_c3328.png,225,23,256,63,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1152_c2688.png,129,67,169,107,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1152_c2688.png,149,145,189,185,tree
./dataset_not_aug/images/Img_RSKA003603_2_r128_c1664.png,230,112,256,151,tree
./dataset_not_aug/images/Img_RSKA003603_2_r128_c1664.png,27,48,67,87,tree
./dataset_not_aug/images/Img_RSKA003603_2_r128_c1664.png,171,197,211,237,tree
./dataset_not_aug/images/Img_RSKA003603_5_r384_c128.png,157,21,197,61,tree
./dataset_not_aug/images/Img_RSKA003603_5_r384_c128.png,15,141,55,181,tree
./dataset_not_aug/images/Img_RSKA003603_5_r384_c128.png,225,202,256,242,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c1792.png,152,64,192,104,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c1792.png,164,167,204,207,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1024_c1920.png,190,76,230,116,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1024_c1920.png,133,144,173,184,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1024_c1920.png,13,0,53,26,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1024_c1920.png,45,208,85,248,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c2944.png,212,208,252,247,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c2944.png,136,0,176,37,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c2944.png,70,87,110,127,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2176_c2944.png,0,124,33,163,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2688_c1024.png,29,17,69,57,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2688_c1024.png,188,0,228,26,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2688_c1024.png,159,58,199,98,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2688_c1024.png,0,93,39,132,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2688_c1024.png,98,226,138,256,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2688_c1024.png,130,128,170,168,tree
./dataset_not_aug/images/Img_RSKA014702_1_r384_c000.png,218,178,256,218,tree
./dataset_not_aug/images/Img_RSKA014702_1_r384_c000.png,204,99,244,139,tree
./dataset_not_aug/images/Img_RSKA014702_1_r384_c000.png,180,8,220,48,tree
./dataset_not_aug/images/Img_RSKA014702_1_r384_c000.png,34,224,74,256,tree
./dataset_not_aug/images/Img_RSKA014702_1_r384_c000.png,24,133,64,173,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2944_c1536.png,118,23,158,62,tree
./dataset_not_aug/images/Img_RSKA003603_5_r2944_c1536.png,46,74,86,113,tree
./dataset_not_aug/images/Img_RSKA003603_3_r128_c3328.png,100,49,140,89,tree
./dataset_not_aug/images/Img_RSKA003603_3_r128_c3328.png,66,101,106,141,tree
./dataset_not_aug/images/Img_RSKA003603_3_r128_c3328.png,17,194,57,234,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2432_c2560.png,177,16,217,56,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1280_c2944.png,175,15,215,55,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1280_c2944.png,98,71,138,111,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1280_c2944.png,37,131,77,171,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2432_c1152.png,158,59,198,99,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2432_c1152.png,0,95,36,135,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2432_c1152.png,106,143,146,182,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c3456.png,230,50,256,89,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c3456.png,160,99,200,139,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c3456.png,99,182,139,221,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1664_c384.png,0,0,32,27,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1664_c384.png,221,4,256,44,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1664_c384.png,151,63,191,103,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1664_c384.png,35,191,75,231,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2944_c3584.png,26,0,66,38,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2944_c3584.png,217,98,256,138,tree
./dataset_not_aug/images/Img_RSKA014702_2_r1408_c1792.png,83,61,123,101,tree
./dataset_not_aug/images/Img_RSKA014702_2_r1408_c1792.png,79,143,119,182,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2560_c2816.png,49,6,89,46,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2560_c2816.png,0,69,25,109,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2560_c2816.png,188,154,228,193,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2560_c2816.png,109,212,149,252,tree
./dataset_not_aug/images/Img_RSKA014702_1_r512_c640.png,188,135,228,175,tree
./dataset_not_aug/images/Img_RSKA003603_1_r384_c3328.png,119,182,159,222,tree
./dataset_not_aug/images/Img_RSKA003603_1_r384_c3328.png,207,108,247,148,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c256.png,98,21,138,61,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c256.png,117,116,157,156,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c256.png,125,203,165,243,tree
./dataset_not_aug/images/Img_RSKA003603_3_r128_c2560.png,119,1,159,41,tree
./dataset_not_aug/images/Img_RSKA003603_3_r128_c2560.png,52,80,92,120,tree
./dataset_not_aug/images/Img_RSKA003603_3_r128_c2560.png,0,139,32,179,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1280_c3072.png,47,15,87,55,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1280_c3072.png,176,173,216,213,tree
./dataset_not_aug/images/Img_RSKA003603_1_r512_c1792.png,126,69,166,109,tree
./dataset_not_aug/images/Img_RSKA003603_1_r512_c1792.png,45,130,85,169,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c3456.png,218,114,256,153,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c3456.png,142,144,182,183,tree
./dataset_not_aug/images/Img_RSKA003603_3_r000_c3712.png,35,99,75,139,tree
./dataset_not_aug/images/Img_RSKA003603_3_r000_c3712.png,77,29,117,69,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c1664.png,41,148,81,187,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c1664.png,106,85,146,125,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2432_c1664.png,177,21,217,61,tree
./dataset_not_aug/images/Img_RSKA003603_3_r896_c3584.png,0,15,33,55,tree
./dataset_not_aug/images/Img_RSKA003603_3_r896_c3584.png,193,99,233,139,tree
./dataset_not_aug/images/Img_RSKA003603_3_r896_c3584.png,135,145,175,185,tree
./dataset_not_aug/images/Img_RSKA003603_3_r896_c3584.png,63,212,104,252,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1664_c1792.png,109,146,149,186,tree
./dataset_not_aug/images/Img_RSKA014702_1_r1664_c1792.png,106,57,146,96,tree
./dataset_not_aug/images/Img_RSKA003603_3_r896_c2688.png,103,38,143,78,tree
./dataset_not_aug/images/Img_RSKA003603_3_r896_c2688.png,29,117,69,157,tree
./dataset_not_aug/images/Img_RSKA003603_3_r896_c2688.png,206,186,246,226,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1408_c2944.png,56,10,96,49,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1408_c2944.png,1,75,41,114,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1408_c2944.png,153,115,193,154,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1408_c2944.png,224,52,256,92,tree
./dataset_not_aug/images/Img_RSKA003603_2_r1408_c2944.png,83,192,123,232,tree
./dataset_not_aug/images/Img_RSKA003603_5_r768_c3072.png,13,85,53,125,tree
./dataset_not_aug/images/Img_RSKA003603_5_r768_c3072.png,90,8,130,48,tree
./dataset_not_aug/images/Img_RSKA003603_5_r768_c3072.png,221,162,256,202,tree
./dataset_not_aug/images/Img_RSKA003603_2_r512_c768.png,231,8,256,48,tree
./dataset_not_aug/images/Img_RSKA003603_2_r512_c768.png,162,73,202,113,tree
./dataset_not_aug/images/Img_RSKA003603_2_r512_c768.png,87,130,127,169,tree
./dataset_not_aug/images/Img_RSKA003603_2_r512_c768.png,14,200,54,240,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c3200.png,7,139,47,178,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c3200.png,82,55,122,95,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c3200.png,139,0,179,37,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1792_c1792.png,60,179,100,219,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1792_c1792.png,128,122,168,162,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2816_c640.png,210,0,250,28,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2816_c640.png,87,105,127,144,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2816_c640.png,8,176,48,215,tree
./dataset_not_aug/images/Img_RSKA003603_4_r2816_c640.png,156,43,196,83,tree
./dataset_not_aug/images/Img_RSKA003603_3_r640_c3456.png,56,49,96,89,tree
./dataset_not_aug/images/Img_RSKA003603_3_r640_c3456.png,7,104,47,144,tree
./dataset_not_aug/images/Img_RSKA003603_3_r640_c3456.png,198,199,239,239,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1280_c1280.png,98,51,138,91,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1280_c1280.png,103,136,143,176,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c896.png,184,0,224,30,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c896.png,122,42,162,82,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c896.png,47,117,87,157,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1920_c896.png,4,172,44,212,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c1920.png,24,64,64,104,tree
./dataset_not_aug/images/Img_RSKA014702_1_r128_c1920.png,36,167,76,207,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c1024.png,12,0,52,21,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c1024.png,203,89,243,129,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c1024.png,137,166,177,206,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1024_c1024.png,70,218,110,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r512_c640.png,37,61,77,101,tree
./dataset_not_aug/images/Img_RSKA003603_5_r512_c640.png,110,0,150,22,tree
./dataset_not_aug/images/Img_RSKA003603_5_r512_c640.png,159,220,199,256,tree
./dataset_not_aug/images/Img_RSKA003603_5_r512_c640.png,233,164,256,204,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1920_c2816.png,68,187,108,227,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1920_c2816.png,136,145,177,185,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1920_c2816.png,206,78,246,118,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1920_c2816.png,0,0,23,37,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2432_c2816.png,152,0,192,25,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2432_c2816.png,135,64,175,104,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c2432.png,1,45,41,85,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c2432.png,147,198,187,238,tree
./dataset_not_aug/images/Img_RSKA003603_4_r000_c2432.png,219,152,256,192,tree
./dataset_not_aug/images/Img_RSKA014702_1_r384_c2944.png,26,231,66,256,tree
./dataset_not_aug/images/Img_RSKA014702_1_r384_c2944.png,19,136,59,175,tree
./dataset_not_aug/images/Img_RSKA014702_1_r384_c2944.png,0,38,39,78,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1536_c1792.png,159,29,199,69,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1536_c1792.png,84,88,124,128,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1536_c1792.png,0,166,38,205,tree
./dataset_not_aug/images/Img_RSKA003603_4_r1536_c1792.png,225,232,256,256,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1280_c000.png,135,50,175,89,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1280_c000.png,149,148,189,188,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2048_c768.png,157,178,197,217,tree
./dataset_not_aug/images/Img_RSKA003603_1_r2048_c768.png,30,25,70,65,tree
./dataset_not_aug/images/Img_RSKA003603_1_r000_c3328.png,185,218,225,256,tree
./dataset_not_aug/images/Img_RSKA003603_1_r000_c3328.png,57,110,97,150,tree
./dataset_not_aug/images/Img_RSKA003603_1_r000_c3328.png,142,61,182,100,tree
./dataset_not_aug/images/Img_RSKA003603_1_r000_c3328.png,202,0,242,36,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1664_c896.png,48,66,88,105,tree
./dataset_not_aug/images/Img_RSKA003603_3_r1664_c896.png,0,136,31,176,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2304_c128.png,8,232,48,256,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2304_c128.png,68,176,108,215,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2304_c128.png,162,112,202,152,tree
./dataset_not_aug/images/Img_RSKA003603_2_r2304_c128.png,222,34,256,74,tree
./dataset_not_aug/images/Img_RSKA003603_5_r512_c3456.png,0,30,26,70,tree
./dataset_not_aug/images/Img_RSKA003603_5_r512_c3456.png,174,120,214,160,tree
./dataset_not_aug/images/Img_RSKA003603_5_r512_c3456.png,108,197,148,237,tree
./dataset_not_aug/images/Img_RSKA014702_1_r000_c896.png,58,171,98,211,tree
./dataset_not_aug/images/Img_RSKA014702_1_r000_c896.png,69,74,109,113,tree
./dataset_not_aug/images/Img_RSKA003603_3_r2944_c384.png,114,0,154,38,tree
./dataset_not_aug/images/Img_RSKA003603_2_r896_c3584.png,234,46,256,85,tree
./dataset_not_aug/images/Img_RSKA003603_2_r896_c3584.png,189,87,229,127,tree
./dataset_not_aug/images/Img_RSKA003603_2_r896_c3584.png,104,141,144,181,tree
./dataset_not_aug/images/Img_RSKA003603_2_r896_c3584.png,3,15,43,55,tree
./dataset_not_aug/images/Img_RSKA003603_2_r896_c3584.png,36,207,76,247,tree
./dataset_not_aug/images/Img_RSKA014702_3_r1024_c1920.png,19,22,59,62,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c256.png,132,21,172,61,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c256.png,51,97,91,136,tree
./dataset_not_aug/images/Img_RSKA003603_5_r1536_c256.png,0,161,40,201,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1408_c3584.png,200,167,240,207,tree
./dataset_not_aug/images/Img_RSKA003603_1_r1408_c3584.png,135,230,175,256,tree
